"Read1","Read2","UmiRead","SampleName","ReadGroup","Library","SourceMaterial","PlatformUnit","SequencingPlatform","PlatformModel","SequencingCentre","SequencingDate","SLXId","Barcode","Flowcell","Lane","EndType","ReadLength","Index Type"
"PGDX7494P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7494P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7494P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL502-DL1040","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7495P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7495P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7495P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL503-DL1041","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7498P_WGS_novo.sorted_processed.namesort.r1.fastq.gz","PGDX7498P_WGS_novo.sorted_processed.namesort.r2.fastq.gz",,"PGDX7498P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL504-DL1042","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7563P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7563P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7563P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL505-DL1043","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7564P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7564P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7564P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL506-DL1044","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7565P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7565P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7565P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL507-DL1045","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7566P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7566P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7566P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL508-DL1046","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7567P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7567P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7567P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL509-DL1047","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7571P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7571P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7571P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL510-DL1048","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7572P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7572P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7572P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL511-DL1049","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7573P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7573P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7573P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL512-DL1050","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7574P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7574P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7574P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL513-DL1051","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7575P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7575P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7575P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL514-DL1052","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7578P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7578P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7578P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL515-DL1053","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7579P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7579P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7579P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL516-DL1054","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7580P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7580P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7580P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL517-DL1055","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7581P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7581P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7581P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL518-DL1056","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7583P_WGS.sorted_processed_downsamp.namesort.r1.fastq.gz","PGDX7583P_WGS.sorted_processed_downsamp.namesort.r2.fastq.gz",,"PGDX7583P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL519-DL1057","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7584P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7584P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7584P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL520-DL1058","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7585P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7585P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7585P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL521-DL1059","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7586P_WGS.sorted_processed_downsamp.namesort.r1.fastq.gz","PGDX7586P_WGS.sorted_processed_downsamp.namesort.r2.fastq.gz",,"PGDX7586P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL522-DL1060","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX8173P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX8173P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX8173P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL523-DL1061","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX8174P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX8174P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX8174P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL524-DL1062","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX8175P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX8175P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX8175P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL525-DL1063","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX8176P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX8176P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX8176P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL526-DL1064","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX8256P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX8256P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX8256P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL527-DL1065","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX8257P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX8257P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX8257P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL528-DL1066","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX8258P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX8258P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX8258P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL529-DL1067","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX8259P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX8259P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX8259P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL530-DL1068","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX8260P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX8260P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX8260P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL531-DL1069","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX8261P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX8261P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX8261P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL532-DL1070","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX8262P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX8262P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX8262P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL533-DL1071","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX8820P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX8820P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX8820P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL534-DL1072","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX8823P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX8823P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX8823P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL535-DL1073","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX8825P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX8825P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX8825P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL536-DL1074","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX8828P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX8828P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX8828P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL537-DL1075","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX8829P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX8829P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX8829P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL538-DL1076","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
